Player,Team,Position,Games,PPR Fantasy Points,PPR Fantasy Points Per Game,Routes Run,Route Participation Percent,Rushing Snap Count,Rushing Snap Percent,Rushing Attempts,Rushing Yards,Rushing Yards Per Carry,Rushing Touchdowns,Rushing Fumbles,Rushing Fumbles Lost,Rushing First Downs,Red Zone Rush Attempts,Goal Line Rush Attempts,Goal Line Rushing Touchdowns,Rushing EPA,Rushing EPA Per Attempt,Rushing DYAR,Rushing DVOA,Rushing Success Rate,Yards Before Contact,Yards After Contact,Avoided Tackles,Avoided Tackle Percent,Win Yards Per Attempt,Explosive Runs,Explosive Run Rate,Explosive Yards,Explosive Touchdowns,Juke Rate,Stacked Box Yards Per Attempt,Second Level Yards Per Attempt,Open Field Yards Per Attempt,Adjusted Line Yards Per Attempt,Stuffed Rate,Power Run Success Rate,Inside Zone Attempts,Inside Zone Percent,Inside Zone Yards Per Attempt,Outside Zone Attempts,Outside Zone Percent,Outside Zone Yards Per Attempt,Power Attempts,Power Percent,Power Yards Per Attempt,Man/Duo Attempts,Man/Duo Percent,Man/Duo Yards Per Attempt,Counter Attempts,Counter Percent,Counter Yards Per Attempt,Stacked Box Attempts,Stacked Box Percent,Stacked Box Run Yards Per Attempt,Designed Run Attempts,Designed Run Percent,Designed Run Yards Per Attempt,Scramble Attempts,Scramble Percent,Scramble Yards Per Attempt,Rushing Attempt Share,Touches,Touch Share,Rushing Opportunities,Rushing Opportunity Share,Team Rushing Attempt Share,Team Rushing Touch Share,Team Rushing Opportunity Share,Rushing Attempts Per Game,Touches Per Game,Receiving Snap Count,Receiving Snap Percent,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Yards Per Target,Yards Per Reception,Catch Percent,Yards After Catch,Yards After Catch Per Reception,Receiving First Downs,Longest Reception,100 Plus Yard Games,Targets Per Game,Receptions Per Game,Receiving Yards Per Game,End Zone Targets,End Zone Touchdowns,Receiving EPA,Receiving EPA Per Target,Receiving DYAR,Receiving DVOA,Routes Run Efficiency,Yards Per Route Run,Explosive Receptions,Explosive Reception Rate,Explosive Receiving Yards,Explosive Receiving Touchdowns,Catchable Targets,Catchable Target Rate,Adjusted Catch Percent,Contested Targets,Contested Target Rate,Contested Receptions,Contested Catch Rate,Created Catches,Drops,Drop Rate,Receiving Success Rate,Forced Missed Tackles,Single-High Coverage Target Percent,Single-High Coverage Yards Per Route Run,Two-High Coverage Target Percent,Two-High Coverage Yards Per Route Run,Zero Coverage Target Percent,Zero Coverage Yards Per Route Run,Man Coverage Target Percent,Man Coverage Yards Per Route Run,Zone Coverage Target Percent,Zone Coverage Yards Per Route Run,Tight Coverage Percent,Step Coverage Rate,Open Target Percent,Wide Open Target Percent,Close Coverage Target Percent,Wide Alignment Routes,Wide Alignment Percent,Wide Alignment Yards Per Route Run,Slot Alignment Routes,Slot Alignment Percent,Slot Alignment Yards Per Route Run,Backfield Alignment Routes,Backfield Alignment Percent,Backfield Alignment Yards Per Route Run,Inline Alignment Routes,Inline Alignment Percent,Inline Alignment Yards Per Route Run,Off-Line Alignment Routes,Off-Line Alignment Percent,Off-Line Alignment Yards Per Route Run,Air Yards,Average Depth of Target,Air Yards Per Game,Air Yards Per Route Run,Receiver Air Conversion Ratio,Weighted Opportunity Rating,Team Air Yards Share,Catchable Air Yards,Catchable Air Yards Rate,Prayer Yards,Prayer Yard Rate,Dropped Air Yards,20 Plus Yard Targets,20 Plus Yard Catches,20 Plus Yard Catch Rate,20 Plus Target Percent,20 Plus Yard Receiving Yards,20 Plus Yard Receiving Touchdowns,Target Share,First Read Targets,First Read Target Rate,First Read Target Share,Receiving Opportunities,Receiving Opportunity Share,Season
Jack Stoll,PHI,TE,17.0,8.8,0.518,154.0,25.581,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,35.542,8.0,5.0,38.0,0.0,4.75,7.6,62.5,25.0,5.0,2.0,14.0,0.0,0.471,0.294,2.235,0.0,0.0,-0.612,-0.077,-8.0,-23.7,154.0,0.247,0.0,0.0,0.0,0.0,6.0,75.0,83.333,1.0,12.5,0.0,0.0,0.0,0.0,0.0,37.5,1.0,48.052,0.27,42.857,0.273,8.442,0.0,44.805,0.29,54.545,0.214,25.0,25.0,37.5,12.5,0.0,4.0,2.597,0.0,28.0,18.182,0.393,2.0,1.299,0.0,44.0,28.571,0.0,76.0,49.351,0.355,25.0,3.125,1.471,0.162,1.52,0.024,0.515,19.0,76.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329,3.0,37.5,0.46,8.0,0.719,2023
Charlie Woerner,SF,TE,16.0,6.2,0.388,104.0,19.81,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.0,26.437,3.0,3.0,32.0,0.0,10.667,10.667,100.0,20.0,6.667,1.0,20.0,0.0,0.188,0.188,2.0,0.0,0.0,0.0,0.0,6.0,20.15,104.0,0.308,1.0,33.333,20.0,0.0,3.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,59.615,0.516,34.615,0.0,5.769,0.0,41.346,0.674,58.654,0.049,0.0,0.0,100.0,0.0,0.0,11.0,10.577,0.0,11.0,10.577,0.0,4.0,3.846,0.0,25.0,24.038,0.8,53.0,50.962,0.226,12.0,4.0,0.75,0.115,2.667,0.011,0.3,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.0,0.0,3.0,0.293,2023
Chris Manhertz,DEN,TE,16.0,3.6,0.225,116.0,20.531,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.0,32.417,4.0,2.0,16.0,0.0,4.0,8.0,50.0,10.0,5.0,1.0,10.0,0.0,0.25,0.125,1.0,1.0,0.0,-0.264,-0.066,-7.0,-29.94,116.0,0.138,0.0,0.0,0.0,0.0,2.0,50.0,100.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,46.552,0.185,44.828,0.115,6.897,0.0,28.448,0.0,69.828,0.198,25.0,25.0,50.0,0.0,0.0,4.0,3.448,0.0,15.0,12.931,0.0,4.0,3.448,0.0,54.0,46.552,0.296,39.0,33.621,0.0,12.0,3.0,0.75,0.103,1.333,0.013,0.319,6.0,50.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708,3.0,75.0,0.497,4.0,0.394,2023
Trevon Wesco,TEN,TE,16.0,3.1,0.194,140.0,25.09,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.0,38.71,3.0,1.0,21.0,0.0,7.0,21.0,33.333,12.0,12.0,1.0,21.0,0.0,0.188,0.063,1.313,0.0,0.0,1.614,0.538,-4.0,-25.84,140.0,0.15,1.0,33.333,21.0,0.0,2.0,66.667,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.0,66.429,0.226,31.429,0.0,2.143,0.0,37.857,0.396,62.143,0.0,0.0,0.0,66.667,33.333,0.0,3.0,2.143,0.0,5.0,3.571,0.0,6.0,4.286,0.0,82.0,58.571,0.256,44.0,31.429,0.0,13.0,4.333,0.813,0.093,1.615,0.01,0.284,13.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,1.0,33.333,0.173,3.0,0.299,2023
Keenan Allen,LAC,WR,13.0,276.3,21.254,496.0,73.481,747.0,65.183,2.0,6.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.176,-0.088,6.0,-4.02,100.0,-0.5,3.5,1.0,50.0,3.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,110.0,13.095,152.0,13.743,0.568,14.474,14.815,2.0,110.0,747.0,65.183,150.0,108.0,1257.0,7.0,8.38,11.639,72.0,396.0,3.667,57.0,42.0,5.0,11.538,8.308,96.692,9.0,6.0,71.87,0.479,258.0,9.52,496.0,2.534,19.0,12.667,513.0,2.0,114.0,76.0,94.737,19.0,12.667,8.0,42.105,2.0,5.0,4.386,59.333,9.0,53.024,2.692,42.137,2.435,4.435,1.818,45.968,2.193,53.629,2.846,21.333,12.0,36.667,5.333,24.667,200.0,40.323,3.485,288.0,58.065,1.899,6.0,1.21,2.167,0.0,0.0,0.0,2.0,0.403,0.0,1446.0,9.64,111.231,2.915,0.869,0.548,30.623,884.0,61.134,562.0,38.866,29.0,16.0,7.0,43.75,10.667,209.0,1.0,22.222,99.0,66.0,13.846,152.0,13.743,2023
Stefon Diggs,BUF,WR,17.0,273.8,16.106,546.0,90.547,912.0,78.418,1.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,60.74,100.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,5.0,1.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,108.0,12.04,161.0,14.439,0.258,13.74,16.036,1.0,108.0,912.0,78.418,160.0,107.0,1183.0,8.0,7.394,11.056,66.875,399.0,3.729,59.0,55.0,5.0,9.412,6.294,69.588,12.0,6.0,36.254,0.227,126.0,-2.29,546.0,2.167,10.0,6.25,328.0,2.0,121.0,75.625,88.43,26.0,16.25,12.0,46.154,8.0,6.0,4.959,52.5,13.0,51.282,2.429,43.59,1.71,5.128,3.429,45.971,2.502,54.029,1.881,21.25,20.0,37.5,7.5,13.125,345.0,63.187,2.626,192.0,35.165,1.333,9.0,1.648,2.333,0.0,0.0,0.0,0.0,0.0,0.0,1653.0,10.331,97.235,3.027,0.716,0.629,32.974,958.0,57.955,695.0,42.045,56.0,23.0,5.0,21.739,14.375,172.0,0.0,26.534,92.0,57.5,14.132,161.0,14.439,2023
Nico Collins,HST,WR,15.0,258.4,17.227,397.0,62.128,638.0,57.633,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,76.74,100.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,81.0,9.926,110.0,10.157,0.249,10.465,10.567,1.0,81.0,638.0,57.633,109.0,80.0,1297.0,8.0,11.899,16.213,73.394,549.0,6.863,53.0,75.0,5.0,7.267,5.333,86.467,10.0,4.0,50.328,0.462,410.0,36.65,397.0,3.267,25.0,22.936,792.0,2.0,84.0,77.064,95.238,16.0,14.679,7.0,43.75,6.0,3.0,3.571,59.633,21.0,55.668,3.91,41.814,2.578,2.267,0.556,39.295,4.295,60.453,2.613,24.771,22.018,36.697,3.67,12.844,320.0,80.605,3.244,77.0,19.395,3.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.0,10.881,79.067,2.987,1.094,0.416,22.909,791.0,66.695,395.0,33.305,30.0,19.0,13.0,68.421,17.431,466.0,2.0,17.058,69.0,63.303,10.407,110.0,10.157,2023
Adam Thielen,CAR,WR,17.0,229.0,13.471,609.0,93.548,994.0,88.121,1.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.268,0.268,5.0,50.0,100.0,1.0,5.0,1.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,104.0,13.082,138.0,12.591,0.248,13.811,13.093,1.0,104.0,994.0,88.121,137.0,103.0,1014.0,4.0,7.401,9.845,75.182,340.0,3.301,56.0,32.0,3.0,8.059,6.059,59.647,6.0,3.0,40.878,0.298,106.0,-3.2,609.0,1.665,9.0,6.569,235.0,0.0,111.0,81.022,92.793,18.0,13.139,8.0,44.444,9.0,5.0,4.505,58.394,4.0,54.68,1.793,43.35,1.496,1.314,0.0,43.514,1.808,55.829,1.509,15.328,24.088,45.985,2.92,11.679,208.0,34.154,2.067,396.0,65.025,1.424,4.0,0.657,5.0,0.0,0.0,0.0,1.0,0.164,0.0,1029.0,7.511,60.529,1.69,0.985,0.477,23.108,726.0,70.554,303.0,29.446,37.0,9.0,4.0,44.444,6.569,109.0,0.0,21.045,95.0,69.343,13.909,138.0,12.591,2023
Jordan Addison,MIN,WR,17.0,221.3,13.018,576.0,84.956,872.0,78.986,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.39,-0.39,-2.0,-80.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,71.0,8.69,109.0,10.177,0.35,10.0,11.307,1.0,71.0,872.0,78.986,108.0,70.0,911.0,10.0,8.435,13.014,64.815,262.0,3.743,38.0,62.0,2.0,6.353,4.118,53.588,16.0,6.0,31.629,0.293,160.0,6.12,576.0,1.582,15.0,13.889,477.0,7.0,76.0,70.37,92.105,27.0,25.0,11.0,40.741,4.0,4.0,5.263,46.296,5.0,46.528,1.776,50.694,1.277,1.91,5.636,37.326,1.558,61.806,1.618,29.63,12.963,28.704,1.852,24.074,403.0,69.965,1.645,153.0,26.563,1.359,20.0,3.472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,12.472,79.235,2.339,0.676,0.43,27.295,769.0,57.09,578.0,42.91,67.0,22.0,6.0,27.273,20.37,249.0,4.0,15.929,69.0,63.889,9.705,109.0,10.177,2023
Rashee Rice,KC,WR,16.0,214.5,13.406,371.0,55.958,586.0,51.675,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.707,-2.707,-7.0,-149.09,0.0,-4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,80.0,9.547,103.0,9.537,0.299,10.582,10.321,1.0,80.0,586.0,51.675,102.0,79.0,938.0,7.0,9.196,11.873,77.451,654.0,8.278,44.0,67.0,2.0,6.375,4.938,58.625,6.0,3.0,24.267,0.238,207.0,14.13,371.0,2.528,10.0,9.804,326.0,1.0,89.0,87.255,88.764,8.0,7.843,2.0,25.0,2.0,7.0,7.865,57.843,9.0,46.631,2.538,49.865,2.578,2.965,2.0,43.935,2.209,55.526,2.806,8.824,9.804,50.98,12.745,16.667,185.0,49.865,2.578,181.0,48.787,2.503,3.0,0.809,1.333,0.0,0.0,0.0,2.0,0.539,2.0,491.0,4.814,30.688,1.323,1.91,0.315,12.011,337.0,68.635,154.0,31.365,35.0,5.0,1.0,20.0,4.902,67.0,0.0,15.385,41.0,40.196,5.718,103.0,9.537,2023
Justin Jefferson,MIN,WR,10.0,204.2,20.42,361.0,53.245,525.0,47.554,1.0,-12.0,-12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-11.0,-20100.0,0.0,-22.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,69.0,8.446,101.0,9.43,0.35,9.718,10.477,1.0,69.0,525.0,47.554,100.0,68.0,1074.0,5.0,10.74,15.794,68.0,260.0,3.824,52.0,52.0,5.0,10.0,6.8,107.4,11.0,4.0,34.001,0.34,251.0,18.68,361.0,2.975,25.0,25.0,687.0,4.0,76.0,76.0,89.474,25.0,25.0,11.0,44.0,14.0,1.0,1.316,58.0,8.0,46.537,3.25,50.139,2.641,2.493,5.556,38.227,3.775,60.942,2.514,32.0,15.0,27.0,7.0,18.0,253.0,70.083,2.897,101.0,27.978,3.257,7.0,1.939,1.714,0.0,0.0,0.0,0.0,0.0,0.0,1258.0,12.58,125.8,3.485,0.854,0.4,25.491,904.0,71.86,354.0,28.14,10.0,24.0,15.0,62.5,24.0,436.0,3.0,14.749,74.0,74.0,10.408,101.0,9.43,2023
Cooper Kupp,LA,WR,12.0,162.4,13.533,385.0,62.399,673.0,60.359,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-8.0,-178.0,0.0,-4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,60.0,7.16,96.0,8.775,0.229,7.528,9.117,1.0,60.0,673.0,60.359,95.0,59.0,737.0,5.0,7.758,12.492,62.105,322.0,5.458,34.0,62.0,4.0,7.917,4.917,61.417,9.0,4.0,-4.416,-0.046,87.0,-0.79,385.0,1.914,10.0,10.526,359.0,1.0,62.0,65.263,95.161,8.0,8.421,2.0,25.0,3.0,3.0,4.839,51.579,6.0,52.208,2.328,42.857,1.545,4.416,0.824,47.792,1.745,51.688,2.09,16.842,20.0,35.789,5.263,20.0,154.0,40.0,1.825,220.0,57.143,1.768,11.0,2.857,6.091,0.0,0.0,0.0,0.0,0.0,0.0,789.0,8.305,65.75,2.049,0.934,0.353,17.475,428.0,54.246,361.0,45.754,13.0,12.0,7.0,58.333,12.632,263.0,1.0,15.397,59.0,62.105,9.248,96.0,8.775,2023
Gabe Davis,BUF,WR,17.0,161.4,9.494,519.0,86.07,923.0,79.364,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.351,-0.351,-6.0,-143.52,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,-2.0,1.0,100.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,46.0,5.128,82.0,7.354,0.258,5.852,8.167,1.0,46.0,923.0,79.364,81.0,45.0,746.0,7.0,9.21,16.578,55.556,180.0,4.0,34.0,57.0,3.0,4.765,2.647,43.882,15.0,5.0,16.54,0.204,154.0,12.2,519.0,1.437,12.0,14.815,387.0,2.0,49.0,60.494,91.837,16.0,19.753,7.0,43.75,4.0,2.0,4.082,50.617,9.0,52.023,1.363,44.123,1.651,3.854,0.0,44.509,1.208,55.491,1.622,28.395,13.58,43.21,4.938,9.877,429.0,82.659,1.524,85.0,16.378,0.976,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.963,1.8,1219.0,15.049,71.706,2.349,0.612,0.372,24.317,613.0,50.287,606.0,49.713,16.0,24.0,9.0,37.5,29.63,318.0,2.0,13.433,50.0,61.728,7.68,82.0,7.354,2023
Christian Kirk,JAX,WR,12.0,154.3,12.858,355.0,53.707,556.0,47.972,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,143.33,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,58.0,6.705,86.0,7.72,0.269,7.37,8.301,1.0,58.0,556.0,47.972,85.0,57.0,787.0,3.0,9.259,13.807,67.059,247.0,4.333,35.0,57.0,2.0,7.083,4.75,65.583,4.0,1.0,16.362,0.192,101.0,2.77,355.0,2.217,13.0,15.294,421.0,3.0,60.0,70.588,95.0,12.0,14.118,5.0,41.667,4.0,2.0,3.333,51.765,5.0,54.93,2.713,42.817,1.697,1.408,0.0,45.07,2.694,54.085,1.854,25.882,9.412,45.882,2.353,16.471,90.0,25.352,2.144,256.0,72.113,2.266,9.0,2.535,1.556,0.0,0.0,0.0,0.0,0.0,0.0,842.0,9.906,70.167,2.372,0.935,0.311,16.833,559.0,66.39,283.0,33.61,6.0,13.0,9.0,69.231,15.294,301.0,2.0,12.859,61.0,71.765,8.64,86.0,7.72,2023
DJ Moore,CHI,WR,17.0,288.5,16.971,542.0,96.27,1003.0,87.066,4.0,21.0,5.25,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4,-0.1,17.0,34.43,50.0,4.0,1.25,0.0,0.0,1.25,1.0,25.0,16.0,1.0,0.0,1.667,0.0,4.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,25.0,16.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,3.0,75.0,1.667,1.0,25.0,16.0,0.0,0.0,0.0,0.749,100.0,11.696,140.0,12.762,1.039,14.124,14.737,2.0,50.0,1003.0,87.066,136.0,96.0,1364.0,8.0,10.029,14.208,70.588,539.0,5.615,65.0,58.0,5.0,8.0,5.647,80.235,15.0,6.0,45.944,0.338,324.0,17.83,542.0,2.517,25.0,18.382,772.0,5.0,104.0,76.471,92.308,27.0,19.853,16.0,59.259,8.0,3.0,2.885,57.353,13.0,49.631,3.138,44.834,1.815,5.166,2.821,39.668,3.526,59.963,1.865,27.941,11.029,36.029,3.676,19.853,426.0,78.598,2.397,113.0,20.849,3.018,3.0,0.554,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1479.0,10.875,87.0,2.729,0.922,0.636,39.075,946.0,63.962,533.0,36.038,60.0,30.0,16.0,53.333,22.059,491.0,4.0,24.156,93.0,68.382,15.049,140.0,12.762,2023
Ja'Marr Chase,CIN,WR,16.0,263.0,16.438,573.0,86.165,857.0,79.499,3.0,-6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.977,-0.992,-16.0,-128.48,0.0,-3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,0.0,2.0,66.667,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.783,103.0,12.827,148.0,14.122,0.923,13.844,14.965,1.5,51.5,857.0,79.499,145.0,100.0,1216.0,7.0,8.386,12.16,68.966,541.0,5.41,63.0,76.0,5.0,9.063,6.25,76.0,10.0,4.0,50.887,0.351,242.0,8.36,573.0,2.122,14.0,9.655,504.0,3.0,113.0,77.931,88.496,23.0,15.862,9.0,39.13,6.0,4.0,3.54,55.862,13.0,42.932,1.976,54.799,2.204,1.92,3.364,38.394,1.686,61.257,2.405,22.069,13.103,33.793,14.483,15.862,421.0,73.473,1.967,146.0,25.48,2.692,6.0,1.047,-0.833,0.0,0.0,0.0,0.0,0.0,0.0,1248.0,8.607,78.0,2.178,0.974,0.553,32.231,818.0,65.545,430.0,34.455,14.0,20.0,11.0,55.0,13.793,419.0,3.0,21.805,95.0,65.517,13.669,148.0,14.122,2023
Dontayvion Wicks,GB,WR,15.0,121.2,8.08,275.0,45.008,436.0,40.52,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.563,-0.563,-4.0,-130.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,40.0,4.908,59.0,5.608,0.258,5.229,5.888,1.0,40.0,436.0,40.52,58.0,39.0,581.0,4.0,10.017,14.897,67.241,211.0,5.41,30.0,35.0,0.0,3.867,2.6,38.733,4.0,2.0,6.793,0.117,137.0,17.53,275.0,2.113,11.0,18.966,289.0,2.0,42.0,72.414,92.857,10.0,17.241,4.0,40.0,0.0,2.0,4.762,60.345,8.0,49.091,2.215,46.545,2.203,4.0,0.0,33.091,1.901,66.545,2.23,24.138,6.897,41.379,1.724,24.138,178.0,64.727,1.68,93.0,33.818,3.032,2.0,0.727,0.0,0.0,0.0,0.0,2.0,0.727,0.0,586.0,10.103,39.067,2.131,0.991,0.226,11.874,402.0,68.601,184.0,31.399,18.0,6.0,4.0,66.667,10.345,100.0,1.0,9.493,38.0,65.517,5.984,59.0,5.608,2023
Khalil Shakir,BUF,WR,17.0,113.1,6.653,303.0,50.249,563.0,48.409,1.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,171.0,100.0,10.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,10.0,0.0,0.0,0.0,0.195,40.0,4.459,46.0,4.126,0.258,5.089,4.582,1.0,40.0,563.0,48.409,45.0,39.0,611.0,2.0,13.578,15.667,86.667,282.0,7.231,26.0,81.0,2.0,2.647,2.294,35.941,0.0,0.0,16.107,0.358,237.0,55.06,303.0,2.017,10.0,22.222,333.0,1.0,42.0,93.333,92.857,4.0,8.889,2.0,50.0,1.0,1.0,2.381,71.111,4.0,53.465,2.315,41.914,1.74,4.62,1.071,51.485,1.654,48.515,2.401,8.889,13.333,68.889,0.0,8.889,62.0,20.462,0.677,236.0,77.888,2.411,2.0,0.66,0.0,0.0,0.0,0.0,3.0,0.99,0.0,402.0,8.933,23.647,1.327,1.52,0.168,8.019,370.0,92.04,32.0,7.96,13.0,7.0,5.0,71.429,15.556,194.0,1.0,7.463,22.0,48.889,3.379,46.0,4.126,2023
